Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,Spot^2,Spot FD1_down,Spot FD2_down,Spot FD1_up,Spot FD2_up,FD1_down^2,FD1_down FD2_down,FD1_down FD1_up,FD1_down FD2_up,FD2_down^2,FD2_down FD1_up,FD2_down FD2_up,FD1_up^2,FD1_up FD2_up,FD2_up^2
10203,131.470001,22.03588,22.94748,22.93958,23.33499,17284.36116294,2897.0571656358798,3016.9052185474798,3015.8666055395797,3067.85115863499,485.58000737439994,505.6679155823999,505.49383213039994,514.2070394412,526.5868383504,526.4055532584,535.4792163252,526.2243305764,535.2948699042,544.5217583001
10204,130.009995,23.74773,22.74387,20.92784,23.36729,16902.598799900024,3087.44225856135,2956.93042498065,2720.8283737608,3037.98125606355,563.9546801529,540.1152839151,496.9886938032,554.9200937517,517.2836225769,475.9800723408,531.4626060123001,437.9744870656,489.0269063536,546.0302419441
10205,135.580002,10.62737,19.06643,20.1862,23.4123,18381.936942320008,1440.8588458547401,2585.02661753286,2736.8450363724,3174.2396808246,112.94099311690002,202.62600618910002,214.52621629400002,248.81117465100002,363.5287529449,384.878769266,446.388979089,407.48267044,472.60537026,548.1357912899999
10206,164.990005,11.58884,17.43132,17.81645,23.81262,27221.701749900025,1912.0427695442,2875.9935739566,2939.5361745822497,3928.8442928631,134.30121254559998,202.0087784688,206.471988418,275.9606431608,303.8509169424,310.564241214,415.08539925839995,317.4258906025,424.25635359899997,567.0408712643999
10207,181.110001,11.57519,17.16323,11.74893,23.81507,32800.83246222,2096.38267247519,3108.43260246323,2127.84872404893,4313.14735151507,133.9850235361,198.66764826369996,135.9960970467,275.6639601133,294.57646403289993,201.64958784389998,408.74352387609997,138.0373561449,279.8015903751,567.1575591049
10208,177.619995,10.42449,16.91437,4.89,23.82578,31548.86262380002,1851.5978616775499,3004.33031482815,868.5617755499999,4231.9349244711,108.6699917601,176.32368092130002,50.9757561,248.37160535220002,286.09591249690004,82.7112693,402.99805845860004,23.912099999999995,116.5080642,567.6677926084001
10209,141.440002,9.83637,16.58326,4.88,23.80568,20005.27416576,1391.25619247274,2345.53632756652,690.2272097599999,3367.0754268113596,96.75417477690002,163.1190811662,48.0014856,234.1614765816,275.00451222759995,80.9263088,394.7757809168,23.8144,116.17171839999999,566.7104002624
10210,124.360001,9.68738,16.53169,4.75,23.86048,15465.40984872,1204.7225864873799,2055.88098493169,590.7100047499999,2967.28931666048,93.84533126439999,160.14876307219998,46.015055,231.14553674239997,273.29677425610004,78.52552750000001,394.4540586112,22.5625,113.33727999999999,569.3225058303999
10211,116.790001,8.74,16.63391,19.6608,23.82862,13639.904333580002,1020.7446087400001,1942.67436553391,2296.1848516607997,2782.9445536286203,76.3876,145.3803734,171.83539199999998,208.2621388,276.68696188810003,327.035977728,396.3631205042,386.54705663999994,468.48973209599995,567.8031311044
10212,115.389999,10.34241,16.48717,19.43563,23.99329,13314.851869220001,1193.41067955759,1902.4545298128298,2242.67732626437,2768.58570910671,106.96544460809999,170.51707187969998,201.0112540683,248.14844242889995,271.82677460889994,320.4385358671,395.58145108929995,377.7437134969,466.32470692269993,575.6779650240999
10213,113.639999,11.0,16.47171,4.38,24.04154,12914.049372720001,1250.039989,1871.8451079282902,497.74319562,2732.0805815584604,121.0,181.18881000000002,48.18,264.45694000000003,271.3172303241001,72.1460898,396.00527483340005,19.1844,105.3019452,577.9956455716001
10214,117.690002,9.1613,16.26295,21.33504,24.04371,13850.936570760006,1078.1934153226002,1913.9866180259,2510.92090027008,2829.7042779874205,83.92941769000001,148.98976383500002,195.456701952,220.27164042300004,264.4835427025,346.970688768,391.0216535445,455.18393180159995,512.9735145984,578.0999905641
10215,128.619995,8.30658,16.24481,20.59621,24.05153,16543.10311380002,1068.3922780671,2089.4073809759498,2649.0844272189497,3093.5076683423495,68.99927129640001,134.93881384980003,171.0840660618,199.7859580674,263.8938519361,334.5815181701,390.7125350593,424.20386636409995,495.3703627013,578.4760953409
10216,152.639999,9.78149,16.15195,19.60691,23.98674,23298.96929472,1493.04662381851,2465.4336318480496,2992.79872279309,3661.3359696132597,95.6775466201,157.99013740549998,191.7847940959,234.6260574426,260.8854888025,316.68982997449996,387.432625143,384.4309197481,470.3058523734,575.3636958276
10217,166.380005,10.04413,15.77287,20.0912,24.00871,27682.306063800028,1671.14239962065,2624.29018946435,3342.773956456,3994.5692898435505,100.88454745689998,158.42475675309998,201.798624656,241.14660437229998,248.78342803689998,316.895885744,378.6862616977,403.65631744,482.363794352,576.4181558641001
10218,184.910004,9.80334,16.87639,18.83387,23.93648,34191.70957928001,1812.73563861336,3120.6133424055597,3482.57097703548,4426.0946125459195,96.1054751556,165.4449891426,184.63483112580002,234.6574518432,284.81253943210004,317.8477353293,403.9613717072,354.71465917690006,450.8165525776,572.9550747904
10219,159.440002,9.67656,16.8591,18.46246,23.81216,25421.11423776,1542.83074575312,2688.0149377182,2943.65465932492,3796.6108380243195,93.6358134336,163.13809269600003,178.6531019376,230.4197949696,284.22925281000005,311.26045938600004,401.451586656,340.8624292516,439.63105151359997,567.0189638656
10220,152.080002,8.74,17.51333,20.64143,23.91415,23128.327008320008,1329.17921748,2663.42726142666,3139.1487156828603,3636.8639798283,76.3876,153.0665042,180.4060982,209.009671,306.7167276889,361.5001752619,418.8164006195,426.0686324449,493.62225323449996,571.8865702224999
10221,157.559998,10.7121,19.27359,20.09844,24.06433,24825.152969760005,1687.7984545758,3036.7468018528198,3166.71016620312,3791.5757866713407,114.74908640999999,206.460623439,215.29649912399998,257.779509393,371.47127148809994,387.36909219959995,463.8060300447,403.9472904336,483.6554926452,579.0919783489
10222,144.910004,10.62737,20.99789,19.94683,23.85534,20998.90925928001,1540.01222920948,3042.8043238915598,2890.4952150873196,3456.8774148213597,112.94099311690002,223.15234624930002,211.9823427371,253.51952465580004,440.9113844521001,418.8413421887,500.9118052326001,397.8760270488999,475.8384115722,569.0772465156001
10223,139.899994,45.45327,21.91005,25.94202,23.91387,19572.008321200035,6358.91220028038,3065.2158635396995,3629.28844234788,3345.5502695167797,2065.9997536929004,995.8834183635,1179.1496394054,1086.9635898549,480.05029100249993,568.390955301,523.9540873934999,672.9884016804,620.3740938174,571.8731783769
10224,140.300003,117.94738,29.13124,17.76018,23.62797,19684.09084180001,16548.01776784214,4087.11305939372,2491.75330728054,3315.00426188391,13911.5844488644,3435.9534341512,2094.7666993283997,2786.8571562186003,848.6291439375999,517.3760660231999,688.3120647828,315.4239936323999,419.6370002346,558.2809663209
10225,130.179993,121.44163,28.93691,18.31535,23.65956,16946.830577480046,15809.27054330859,3767.00674124163,2384.29213479255,3080.00135518308,14748.0694970569,3514.1455175633,2224.2459580205,2873.2555314828,837.3447603481001,529.9896345685,684.6345583596,335.45204562249995,433.33312224599996,559.7747793935999
10226,130.589996,132.07148,29.22464,17.59058,23.68538,17053.74705528002,17247.214044914082,3816.4456207014405,2297.1537718376803,3093.07367945848,17442.875829390403,3859.7414572672005,2323.2139346584,3128.1631909624,854.0795831296,514.0783678912,692.1967037631999,309.4285047364,416.63957172039994,560.9972257443999
10227,128.429993,126.94896,29.17914,15.8888,23.54578,16494.263101980046,16304.05404415728,3747.47674594602,2040.5984727783998,3023.98436057954,16116.0384450816,3704.2614766944002,2017.0666356479999,2989.1122833888003,851.4222111396,463.621519632,687.0456110292,252.45396544,374.114189264,554.4037558084
10228,127.779999,54.15564,27.24942,15.52095,23.63474,16327.728144440001,6920.00762504436,3481.93086035058,1983.26697547905,3020.0470535652603,2932.8333438095997,1475.7097797288,840.5469806579999,1279.9544709336,742.5308903364,422.93688534899997,644.0329568508,240.89988890249998,366.833617803,558.6009348676
10229,135.0,33.65834,18.17304,4.84,23.68912,18225.0,4543.8759,2453.3604,653.4,3198.0312,1132.8838515556001,611.6743591536001,162.90636560000002,797.3364552608,330.25938284160003,87.9575136,430.5033253248,23.4256,114.65534079999999,561.1744063744
10230,162.190002,14.76133,16.63207,4.84,23.88264,26305.596748760003,2394.14014222266,2697.55546656414,784.9996096799999,3873.5254293652797,217.89686336889997,245.51147385309997,71.4448372,352.53953031119994,276.6257524849,80.4992188,397.21774026479994,23.4256,115.59197759999999,570.3804933695999
10231,187.029999,12.55246,16.38844,4.85,23.84803,34980.22052594,2347.68658124754,3065.1299168115597,907.0954951499999,4460.29702705197,157.5642520516,205.71523756239998,60.879431,299.3514426538,268.5809656336,79.48393399999999,390.8320087732,23.522499999999997,115.66294549999999,568.7285348809
10232,195.389999,10.94338,14.57848,4.89,23.84603,38177.25170922,2138.22700725662,2848.48919262152,955.4570951099998,4659.27577785397,119.75756582439999,159.5378464624,53.5131282,260.9561677814,212.53207911040002,71.2887672,347.6388714344,23.912099999999995,116.60708669999998,568.6331467609
10233,166.479996,11.77964,14.41477,4.88,23.87332,27715.589068160018,1961.0744200814402,2399.7708519409202,812.42238048,3974.43021810672,138.75991852960001,169.80080128280002,57.4846432,281.2191152048,207.78559415290002,70.3440776,344.1284169364,23.8144,116.5018016,569.9354078224
10234,131.119995,10.43334,14.52604,17.72624,23.88493,17192.453088800023,1368.0194886332997,1904.6542921697999,2324.2645001687997,3131.7919021753496,108.85458355559999,151.5551141736,184.9438888416,249.1995955662,211.0058380816,257.4920712896,346.9534485772,314.21958453760004,423.39000156320003,570.4898811049001
10235,123.010002,10.2754,14.55545,20.03298,23.85588,15131.460592040004,1263.9769745508,1790.4659336109,2464.2569098659596,2934.51184651176,105.58384515999998,149.56307093,205.84688269199998,245.128709352,211.8611247025,291.58903874099997,347.23306854599997,401.32028768039993,477.90436692239996,569.1030105744
10236,111.940002,10.69944,14.7154,18.8204,23.92444,12530.564047760006,1197.69533499888,1647.2419054308002,2106.7556136408,2678.1018614488803,114.47801631359998,157.446539376,201.367740576,255.97811031359998,216.54299716000003,276.94971416,352.057704376,354.20745616,450.267530576,572.3788293136
10237,103.610001,10.72475,14.63816,17.02899,23.91844,10735.03230722,1111.19135822475,1516.6597722381598,1764.37367092899,2478.18959231844,115.02026256250001,156.99060645999998,182.6316605025,256.51928939,214.27572818559997,249.2730802584,350.1219516704,289.9865004201,407.30687557560003,572.0917720336
10238,96.099998,10.17845,15.3801,18.42246,24.00385,9235.209615600004,978.1490246431,1478.0275792398,1770.39836915508,2306.7699369923,103.6008444025,156.545578845,187.512087987,244.3219870325,236.54747601000003,283.339277046,369.181613385,339.3870324516,442.20996647100003,576.1848148225
10239,24.57,9.03118,15.34013,18.81619,24.02558,603.6849,221.89609260000003,376.9069941,462.3137883,590.3085006,81.56221219240001,138.5394752534,169.9323988042,216.97933758440004,235.31958841690002,288.6428007047,368.5555205254,354.0490061161,452.0698781402,577.2284943364001
10240,23.969999,9.08841,15.4245,18.82954,24.20789,574.560852060001,217.84917861159,369.7252495755,451.34405497046004,580.26309909211,82.59919632809999,140.184180045,171.1305796314,220.01122955489998,237.91520025,290.43623973,373.394599305,354.55157661160007,455.8234330706,586.0219382521
10241,24.75,9.91189,15.40854,18.89158,24.23818,612.5625,245.3192775,381.36136500000003,467.56660500000004,599.894955,98.2455633721,152.7277535406,187.2512628862,240.2461739602,237.42310493160002,291.09166609320005,373.4749660572,356.89179489640003,457.89751652440003,587.4893697124
10242,25.469999,9.30622,16.51409,18.56488,24.01472,648.7208490600011,237.02941409378002,420.61385578591,472.84747503512,611.65489438528,86.6057306884,153.6837546398,172.7688575536,223.4862675584,272.7151685281,306.58209915919997,396.5812474048,344.65476941439994,445.8303950336,576.7067766784
10243,86.940002,11.32826,16.51098,18.59256,24.04016,7558.563947760005,984.8789470565201,1435.46463422196,1616.43720358512,2090.05155848032,128.3294746276,187.0406742948,210.6213537456,272.3331829216,272.6124605604,306.9813863088,396.92660095680003,345.68328735359995,446.9681172096,577.9292928256
10244,38.060001,10.64848,18.33039,19.48064,23.93323,1448.563676120001,405.28115944847997,697.65466173039,741.4331778806401,910.8987577332299,113.39012631039998,195.1907913072,207.4392054272,254.85252099039997,336.00319755210006,357.0877286496,438.7054398597,379.4953348096,466.2346376672,572.7994982329
10245,23.17,18.05792,19.87311,18.57998,24.05184,536.8489000000001,418.4020064,460.4599587000001,430.4981366,557.2811328,326.08847472639997,358.8670305312,335.51579244159996,434.32620257279996,394.9405010721,369.2419863378,477.98486202239997,345.2156568004,446.88270616319994,578.4910073855999
10246,22.370001,38.34996,24.64536,4.99,24.09663,500.41694474000093,857.88864354996,551.31672784536,111.62630499,539.04163719663,1470.7194320016001,945.1485701856001,191.36630040000003,924.1047966348001,607.3937695296,122.9803464,593.8701211368,24.900100000000002,120.24218370000001,580.6475773569
10247,21.559999,46.31389,24.71244,4.935,24.00912,464.833556880001,998.52742208611,532.8001816875601,106.398595065,517.63660319088,2144.9764069321,1144.5292277916,228.55904715,1111.9557426768,610.7046907536001,121.9558914,593.3239374528,24.354224999999996,118.48500719999998,576.4378431744
10248,24.809999,247.25505,25.13288,21.74129,23.17213,615.536050380001,6134.397543244951,623.5467276671201,539.40138315871,574.90052212787,61135.05975050251,6214.231501044001,5375.6437460145,5729.4261617565,631.6616570944,546.4212326152,582.3823626344,472.68369086409996,503.79199824769995,536.9476087369
10249,24.709999,246.95283,25.14468,22.82963,23.17125,610.584050580001,6102.20418234717,621.32501765532,564.1201344703701,572.56156432875,60985.700245008906,6209.5498854444,5637.841736352901,5722.205762137501,632.2549323024001,574.0437408684,582.6336664500001,521.1920059369,528.9910641375001,536.9068265625
10250,86.910004,244.87073,25.39863,22.53984,23.1659,7553.348795280016,21281.71612378292,2207.39503489452,1958.9375845593602,2013.3484616636001,59961.67441073291,6219.381069099901,5519.347074883201,5672.650844107,645.0904058769,572.4810564192001,588.382122717,508.0443872256001,522.155679456,536.65892281
10251,47.950001,207.91592,25.14284,21.41939,23.16948,2299.202595900001,9969.56857191592,1205.59920314284,1027.05977191939,1110.9765891694801,43229.0297894464,5227.5967100128,4453.4321776888,4817.3037501216,632.1624032656,538.5442956676,582.5465285232,458.79026797209997,496.2761282172,536.8248034704
10252,25.559999,205.78199,25.09125,19.5401,23.16549,653.313548880001,5259.7874586180105,641.33232490875,499.4449364599,592.10990123451,42346.2274083601,5163.3273565875,4021.000662799,4767.0406315251,629.5708265625,490.28553412499997,581.2511009624999,381.81550801,452.65599114899993,536.6399269400999
10253,27.639999,28.66489,19.95761,16.77294,23.15092,763.969544720001,792.29753093511,551.62832044239,463.60404482705997,639.89140564908,821.6759187121,572.0826953129,480.79448007659994,663.6185751987999,398.30619691209995,334.74779507339997,462.0370325012,281.33151624359994,388.3089921047999,535.9650968464
10254,29.700001,15.67206,17.37388,20.44119,23.2191,882.090059400001,465.46019767206,516.00425337388,607.10336344119,689.6072932191,245.6134646436,272.2844897928,320.3555561514,363.891128346,301.85170625439997,355.1427821172,403.405857108,417.84224861609994,474.62603472899997,539.12660481
10255,98.82,14.89507,17.0404,19.63026,23.22576,9765.392399999999,1471.9308174,1683.932328,1939.8622931999998,2295.1696032,221.8631103049,253.81795082800002,292.3940968182,345.94932100320005,290.37523216000005,334.50748250400005,395.77624070400003,385.34710766759997,455.9277074976,539.4359275776001
10256,100.690002,17.38537,15.34626,17.86332,23.23411,10138.476502760006,1750.5329400707403,1545.21495009252,1798.6577265266403,2339.4425823682204,302.25109003690005,266.8004082162,310.5604276284001,403.9335989707001,235.50769598759996,274.13515318320003,356.5566929286,319.09820142240005,415.0383418452001,539.8238674921
10257,96.889999,18.16332,14.82926,24.85499,23.26925,9387.67190622,1759.8440566366799,1436.80698657074,2408.19995624501,2254.55760923075,329.90619342239995,269.34859474319995,451.4491369668,422.64683390999994,219.90695214759998,368.5811090074,345.065758255,617.7705279001001,578.3569760575,541.4579955625
10258,73.940002,18.09423,14.36625,22.85914,23.34901,5467.123895760005,1337.88740238846,1062.2405537325,1690.2048573182801,1726.4258460980202,327.4011592929,259.9462317375,413.6185367622,422.4823572123,206.38913906250002,328.40012002500004,335.43771491250004,522.5402815396,533.7382884514,545.1762679801
10259,45.009998,13.45239,13.56348,24.429,23.44591,2025.8999199600044,605.49204699522,610.4922076730401,1099.549241142,1055.30036220818,180.96679671209998,182.4612227172,328.62843531,315.4035252249,183.96798971040002,331.34225291999996,318.0081313668,596.776041,572.76013539,549.7106957281001
10260,40.919998,13.54994,13.57943,23.55546,23.47867,1674.446236320004,554.46351770012,555.67024844114,963.88937608908,960.74712944266,183.60087400359998,184.0004617342,319.1750696724,318.1345697798,184.4009191249,319.8697201878,318.82695575810004,554.8596958116,553.0508720382,551.2479449689
10261,40.599998,13.37963,13.65758,23.39805,23.45189,1648.3598376000039,543.21295124074,554.4977206848399,949.9607832039001,952.1466870962199,179.01449893690003,182.7333670954,313.05725172150005,313.7776110007,186.5294914564,319.560739719,320.2960638262,547.4687438025001,548.7284948145,549.9911445721
10262,44.939999,9.18321,14.15178,22.73938,23.43117,2019.603510120001,412.69344821679005,635.98097904822,1021.90771446062,1052.9967563688301,84.33134590410002,129.9587676138,208.82050180980002,215.17335465570002,200.27287716840002,321.8027030964,331.59276298260005,517.0794027844,532.8102784746001,549.0197275689001
10263,87.059998,8.68582,14.14749,22.76669,23.51305,7579.443251760003,756.1874718283599,1231.6804511050198,1982.06798586662,2047.0460859738998,75.44346907239999,122.8825515918,197.74737133579998,204.23011995099998,200.15147330009998,322.0915191081,332.6506397445,518.3221735561,535.3143203045,552.8635203025
10264,106.900002,8.84849,14.15819,22.43101,23.54291,11427.610427600004,945.90359869698,1513.51053931638,2397.8750138620203,2516.73712608582,78.2957752801,125.2786026331,198.48056767490002,208.31920370589998,200.45434407609997,317.5825014719,333.3249929329,503.15020962010004,528.0912496390999,554.2686112680999
10265,140.0,9.59957,14.1474,20.70633,23.2075,19600.0,1343.9398,1980.636,2898.8862000000004,3249.0499999999997,92.1517441849,135.808956618,198.7718642781,222.782020775,200.14892675999997,292.940733042,328.3257855,428.75210206890006,480.542153475,538.58805625
10266,151.660004,10.04874,14.30255,20.78191,22.94996,23000.75681328001,1523.99194859496,2169.1247902102,3151.78455372764,3480.59102539984,100.97717558760002,143.72260628700002,208.8320102934,230.6181810504,204.5629365025,297.2343068705,328.242950398,431.8877832481,476.9440032236,526.7006640016
10267,143.789993,10.3127,14.31521,20.86159,22.94077,20675.56208694005,1482.8630608111,2058.38394569353,2999.68788006887,3298.65315771461,106.35178128999999,147.628466167,215.13931919299998,236.581278779,204.92523734410003,298.6380417839,328.4019401117,435.2059373281,478.5809380243,526.2789281929
10268,122.989998,9.72209,15.16075,21.48988,23.03872,15126.539608040004,1195.71982965582,1864.6206121785,2643.04029822024,2833.53212672256,94.51903396809999,147.3941759675,208.9265474492,223.9845093248,229.8483405625,325.80269821,349.28427424,461.8149424144,495.0993281536,530.7826192384001
10269,114.879997,39.43603,15.17078,20.61196,23.02293,13197.41371072001,4530.411008091911,1742.81916088766,2367.90190296412,2644.87412933121,1555.2004621609,598.2753352034,812.8538729188,907.9329581679,230.15256580840003,312.69951052880003,349.2758059854,424.8528950416,474.54771224279995,530.0553057848999
10270,112.529999,31.04774,17.2777,7.96993,23.09642,12663.000674940002,3493.80215115226,1944.2595637223,896.85621493007,2599.0401195035797,963.9621591076001,536.433537398,247.4483144582,717.0916430908,298.51891729,137.702059561,399.05301583399995,63.5197842049,184.0768506506,533.4446168164
10271,108.970001,36.45561,17.43937,5.40749,23.28182,11874.46111794,3972.56785815561,1900.36816633937,589.25419070749,2537.01994868182,1329.0115004721,635.7628713657,197.1333465189,848.7529500102,304.1316259969,94.3032188813,406.0202732534,29.240948100100002,125.8962088318,542.0431425124
10272,107.529999,23.8154,23.78246,21.92167,23.3357,11562.700684940002,2560.8699381846,2557.3279000175403,2357.23715317833,2509.2877976643,567.17327716,566.388797884,522.0733397179999,555.74902978,565.6054036516,521.3512399082,554.980351822,480.55961558889993,511.55751461899996,544.5548944899999
10273,106.25,21.99509,23.7673,23.09466,23.35908,11289.0625,2336.9783125,2525.2756249999998,2453.807625,2481.9022499999996,483.78398410810007,522.763902557,507.96912521940004,513.7850669172,564.88454929,548.897712618,555.182262084,533.3633205156001,539.4700105128,545.6466184463999
10274,105.550003,21.97892,23.88062,22.34827,23.35365,11140.803133300009,2319.87507193676,2520.59951264186,2358.85996554481,2464.97782756095,483.07292436639995,524.8702365304,491.19083846839993,513.288005058,570.2840115844,533.6905435274,557.699641263,499.4451719929,521.9136756854999,545.3929683224999
10275,106.839996,21.97892,23.78665,22.30104,23.34585,11414.784745280016,2348.2277248843197,2541.3655908534,2382.64302439584,2494.2705206165997,483.07292436639995,522.804877418,490.1527740768,513.1165694819999,565.8047182225001,530.467033116,555.3195629025,497.33638508160004,520.636734684,545.0287122225
10276,104.989998,20.73344,23.75689,21.18126,23.33365,11022.899680040004,2176.80382413312,2494.23583358622,2223.82044503748,2449.7998668327,429.8755342336001,492.5620534016,439.1603833344001,483.786832256,564.3898224720999,503.2008638814,554.3349563485,448.64577518760007,494.236107399,544.4592223225
10277,105.809998,16.09378,20.96903,19.25564,23.33348,11195.755676760002,1702.8828296124398,2218.7330223619397,2037.4392298887199,2468.91547213304,259.00975468839994,337.47095563339997,309.89603391919997,375.5238937544,439.7002191409,403.7720928292,489.28044212440005,370.77967180959996,449.3010908272,544.4512889104001
10278,105.940002,15.85087,15.21837,18.62242,23.48548,11223.284023760005,1679.24119950174,1612.23414823674,1972.8592120448402,2488.05179817096,251.25007975690002,241.22440448190002,295.18155850540006,372.2652903676,231.5987854569,283.40287785540005,357.4107242676,346.7945266564001,437.35647246160005,551.5677708303999
10279,108.389999,15.81489,15.16581,18.46723,23.49561,11748.391883220002,1714.17591128511,1643.82213073419,2001.6630412327702,2546.68914440439,250.1107457121,239.84561691090002,292.0572110547,371.5804876329,230.00179295610002,280.0705014063,356.3299570941,341.0385838729,433.8988338603,552.0436892721
10280,107.720001,12.42086,14.18424,18.97822,23.49291,11603.59861544,1337.9750516208599,1527.9263469842401,2044.33387737822,2530.6562886929096,154.27776313959998,176.1804592464,235.7258136692,291.8021461026,201.1926643776,269.1916272528,333.2290737384,360.1728343684,445.85361442019996,551.9168202681
10281,107.730003,12.69459,13.59533,20.73312,23.51838,11605.753546380009,1367.58821878377,1464.62494168599,2233.57907979936,2533.63514795514,161.1526152681,172.5871402647,263.1984578208,298.5561915642,184.83299780890002,281.8736083296,319.74013716540003,429.8622649344,487.6093947456,553.1141978244
10282,105.18,12.42596,13.47228,22.03739,23.60124,11062.832400000001,1306.9624728000001,1417.0144104,2317.8926802,2482.3784232000003,154.4044819216,167.40601238879998,273.8357266444,293.2680641904,181.50232839839998,296.89388854919997,317.9625136272,485.64655801209994,520.1097303636,557.0185295376
10283,106.800003,12.92929,13.47783,22.73044,23.91263,11406.24064080001,1380.8482107878701,1439.4322844334902,2427.61106019132,2553.8689557378902,167.1665399041,174.25877264070002,293.8884505876,309.1733279327,181.6519015089,306.35700614520005,322.29036199290005,516.6729025936,543.5446014572001,571.8138735169
10284,106.830002,14.10309,13.4896,23.41696,23.89052,11412.649327320003,1506.63313290618,1441.0939949791998,2501.6338836339196,2552.2242993810396,198.8971475481,190.245042864,330.2514944064,336.93015370679996,181.96930816,315.88542361599997,322.273558592,548.3540156416,559.4433512191999,570.7569458703999
10285,105.139999,13.86807,13.32044,23.00561,23.82219,11054.419389720002,1458.08886593193,1400.51104827956,2418.80981239439,2504.6650327778098,192.3233655249,184.7287943508,319.0434098727,330.36779847329996,177.43412179359999,306.44484766840003,317.3220525636,529.2580914721001,548.0440124859,567.4967363961
10286,106.800003,13.617,14.00352,23.34456,23.70379,11406.24064080001,1454.2956408510001,1495.57597801056,2493.19907803368,2531.5648431113705,185.42268900000002,190.68593184000002,317.88287352000003,322.77450843,196.0985723904,326.9060128512,331.93649734080003,544.9684815936,553.3545478824001,561.8696603641
10287,111.550003,12.25871,13.04994,23.95261,23.86033,12443.40316930001,1367.4591372761301,1455.72084614982,2671.91371735783,2661.6198830809903,150.2759708641,159.9754299774,293.62809973310004,292.4968659743,170.3009340036,312.5801233434,311.3758748802,573.7275258121,571.5171789613,569.3153477089
10288,120.120003,12.11477,13.02437,23.95896,23.89847,14428.815120720008,1455.22620874431,1564.4873634731098,2877.95034707688,2870.68428809541,146.7676521529,157.7872469449,290.25728983920004,289.5244674019,169.63421389689998,312.0503598552,311.2625157139,574.0317642816001,572.5824867912,571.1368683409
10289,145.139999,10.3125,13.04267,25.77228,23.77624,21065.619309719998,1496.7562396874998,1893.0131107573297,3740.5886934277196,3450.8834498237597,106.34765625,134.50253437499998,265.7766375,245.192475,170.1112407289,336.1393431876,310.1056521608,664.2104163984,612.7679146272,565.3095885376001
10290,166.669998,10.37274,13.42858,26.06322,23.60371,27778.88823332,1728.82455505452,2238.14140174284,4343.95682527356,3934.0302984925797,107.59373510760001,139.2911689092,270.3470046228,244.8351468654,180.3267608164,349.99203482760004,316.9643080318,679.2914367684001,615.1886865462,557.1351257640999
10291,170.139999,10.44676,13.43102,26.03304,23.60519,28947.61925972,1777.4117359532397,2285.15372936898,4429.26139956696,4016.18700299481,109.13479449759998,140.3106424952,271.9609209504,246.5977546844,180.3922982404,349.6502809008,317.0417789938,677.7191716416,614.5148554776,557.2049949361
10292,156.389999,10.31036,13.42371,26.28811,23.69828,24457.83178722,1612.4371900896397,2099.33399347629,4111.19749661189,3706.17398550172,106.30352332959998,138.4032826356,271.03987781959995,244.33779818079998,180.19599016409998,352.8839650881,318.1188382188,691.0647273721,622.9829914508,561.6084749584
10293,149.860001,10.49542,13.6657,26.28637,23.63541,22458.019899720006,1572.84365169542,2047.9418156657,3939.2754344863706,3542.00256623541,110.15384097639999,143.427261094,275.8864934254,248.0635548222,186.75135648999998,359.221646509,322.99442243699997,690.9732477769,621.2891323617,558.6326058681
10294,141.5,12.13777,14.05384,23.54698,23.63419,20022.25,1717.494455,1988.61836,3331.8976700000003,3344.237885,147.3254605729,170.58227753679998,285.80782743460003,286.8663623563,197.5104187456,330.9254894032,332.1511247896,554.4602671204001,556.5137992462,558.5749369561
10295,125.480003,12.89137,14.05802,21.78112,23.57175,15745.231152880007,1617.60914627411,1764.00039177406,2733.09500294336,2957.78326071525,166.1874204769,181.2271372874,280.7884769344,303.8721507975,197.62792632040004,306.1994205824,331.372132935,474.41718845440005,513.4191153600001,555.6273980625001
10296,134.5,27.97036,14.02096,56.85971,24.28257,18090.25,3762.0134199999998,1885.81912,7647.6309949999995,3266.005665,782.3410385295999,392.1712987456,1590.3865581956,679.1922246252,196.5873193216,797.2277195216001,340.46494266720003,3233.0266212840997,1380.6998882547,589.6432058048999
10297,122.440002,46.16808,14.22648,46.89393,24.03609,14991.554089760006,5652.819807536161,1741.8902396529602,5741.69288298786,2942.9789076721804,2131.4916108864004,656.8092667584001,2165.0027117544,1109.7001260072002,202.3927331904,667.1355572664,341.94895366320003,2199.0406708449,1127.1467219337,577.7336224881001
10298,120.300003,38.43692,14.36292,49.03258,24.04463,14472.09072180001,4623.96159131076,1727.8593190887602,5898.61952109774,2892.56906113389,1477.3968190864,552.0664070064,1884.6613548536002,924.2015197396,206.29347092640003,704.2510239336001,345.3510971196,2404.1939014564005,1178.9702440454002,578.1442318369001
10299,121.110001,37.75784,14.71368,30.89475,23.98236,14667.63234222,4572.85204015784,1781.97379951368,3741.66320339475,2904.50364358236,1425.6544814656002,555.5567752512001,1166.51902734,905.5221117024,216.4923791424,454.57546518,352.8687706848,954.4855775624999,740.92901661,575.1535911696
10300,122.410004,37.11384,14.66538,29.71158,23.9426,14984.209079280015,4543.105302855361,1795.18922446152,3636.9946266463203,2930.8137617703997,1377.4371195456004,544.2885668592,1102.7108262672002,888.601825584,215.07337054440003,435.7316111004,351.127327188,882.7779860964001,711.372475308,573.24809476
