Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
8849,86.160004,8.92007,24.49757,39.51476,44.3305,0.09254237288135593,0.9074576271186441,0.06392489941886455,0.9360751005811354,0.0,0.0
8850,72.279999,8.1263,26.45916,38.30526,43.81929,0.0776271186440678,0.9223728813559323,0.06146993318485524,0.9385300668151447,0.0,0.0
8851,66.610001,20.54585,27.75293,38.03727,43.85204,0.10677966101694915,0.8932203389830509,0.14387351778656127,0.8561264822134387,0.0,0.0
8852,62.130001,26.29447,28.14789,38.25009,43.01779,0.13559322033898305,0.864406779661017,0.19881422924901185,0.8011857707509881,1.5429166666654935e-05,0.0
8853,57.259998,23.88952,31.93062,37.67648,42.92581,0.13542372881355932,0.8645762711864408,0.191699604743083,0.808300395256917,0.0,2.9214583333327444e-05
8854,37.939999,25.38037,32.18661,39.98961,42.68806,0.158135593220339,0.841864406779661,0.19051383399209487,0.8094861660079051,0.0,0.0
8855,30.82,25.80438,32.2824,40.85819,42.59482,0.20067796610169492,0.7993220338983051,0.20342279268767013,0.7965772073123298,0.0009100549695853,0.0
8856,30.030001,68.80621,31.57372,33.35317,45.19845,0.10542372881355933,0.8945762711864406,0.141897233201581,0.8581027667984189,0.0,0.0
8857,28.15,68.81762,31.62286,33.2544,45.16211,0.13135593220338984,0.8686440677966102,0.14291354125542835,0.8570864587445716,0.0,0.0
8858,27.68,69.34138,31.6098,34.05148,44.9248,0.12677966101694915,0.873220338983051,0.20853080568720378,0.7914691943127963,3.8411805555535534e-05,0.0
8859,27.76,58.28751,32.16488,31.5625,45.33834,0.08457627118644068,0.9154237288135594,0.14988198269079467,0.8501180173092053,0.0,1.319444444444034e-05
8860,28.629999,58.42415,32.10256,34.00123,45.05356,0.11745762711864406,0.8825423728813561,0.14820654316121404,0.8517934568387859,0.0,0.0002057076388888
8861,17.73,107.32153,31.57568,34.46436,44.89886,0.19016949152542373,0.8098305084745763,0.20711462450592885,0.7928853754940711,0.0,0.0010546527777775
8862,62.700001,41.32422,29.18947,35.30793,42.42434,0.26084745762711864,0.7391525423728814,0.20084485407066052,0.7991551459293396,0.0,0.0
8863,85.529999,38.14634,26.72754,38.59281,42.86388,0.20033898305084746,0.7996610169491526,0.16205533596837945,0.8379446640316206,0.0,0.0
8864,93.540001,15.49964,26.64856,39.01069,42.63272,0.18135593220338983,0.8186440677966101,0.16284584980237155,0.8371541501976285,0.0004678159722221,0.0
8865,107.919998,14.2267,26.58174,38.29541,42.68587,0.18016949152542372,0.8198305084745763,0.16284584980237155,0.8371541501976285,0.0,0.0
8866,128.75,14.31406,26.55783,37.66335,41.91124,0.23440677966101697,0.765593220338983,0.16363636363636364,0.8363636363636363,0.0,0.0
8867,139.639999,17.26128,26.36939,38.05213,41.65311,0.23440677966101697,0.765593220338983,0.17588932806324112,0.8241106719367589,0.0,0.0
8868,139.990005,16.43175,25.52977,37.93658,42.0729,0.1876271186440678,0.8123728813559322,0.13794466403162053,0.8620553359683795,4.224305555555258e-06,0.0
8869,142.580002,16.06681,25.33863,38.39321,41.79644,0.19033898305084745,0.8096610169491525,0.1782608695652174,0.8217391304347826,9.561111111106888e-06,2.97361111111104e-06
8870,149.399994,15.80295,25.51909,41.72659,42.758,0.19745762711864406,0.8025423728813559,0.1782608695652174,0.8217391304347826,0.0,0.0005291138888888
8871,155.199997,2.97623,25.0521,42.04019,43.78362,0.15203389830508476,0.8479661016949153,0.11850501367365542,0.8814949863263446,2.1874999999936687e-07,0.0
8872,172.729996,3.91978,25.06264,42.76923,44.48705,0.10904210702902198,0.890957892970978,0.14152202937249667,0.8584779706275033,0.0018521277777775,0.0
8873,194.699997,3.99038,25.31856,41.36525,43.78429,0.1423728813559322,0.8576271186440678,0.13600697471665216,0.8639930252833479,0.0,0.0
8874,194.669998,8.75667,27.86635,40.52318,43.787,0.09423728813559322,0.9057627118644067,0.004191895668374476,0.9958081043316255,0.0,0.0005279374999999
8875,177.979996,8.14,27.45904,40.67031,43.74801,0.10983050847457626,0.8901694915254238,0.0009460737937559131,0.9990539262062441,0.0,0.0
8876,163.990005,2.90219,27.69836,39.00948,43.64294,0.10067796610169491,0.8993220338983051,0.10649130250318202,0.893508697496818,0.0,0.0001437902777777
8877,152.0,11.72575,27.40661,39.82612,43.62993,0.0911864406779661,0.908813559322034,0.2117740023706045,0.7882259976293955,0.0,0.0
8878,144.639999,22.5391,27.40081,40.31719,42.99202,0.14169491525423727,0.8583050847457627,0.21106719367588933,0.7889328063241107,0.000311692361111,0.0
8879,127.0,20.69284,27.32877,40.43855,42.69484,0.1611864406779661,0.8388135593220338,0.21541501976284586,0.7845849802371542,0.0002175441892832,0.0
8880,107.209999,30.52326,27.51517,47.34737,44.42095,0.1916949152542373,0.8083050847457627,0.27351778656126485,0.7264822134387352,0.0,0.0076037666666662
8881,101.099998,26.48837,28.06787,42.32632,44.77838,0.14288135593220339,0.8571186440677966,0.24308300395256918,0.7569169960474308,0.0001251743055555,0.0
8882,96.730003,26.12545,28.08154,42.19667,44.48183,0.1440677966101695,0.8559322033898306,0.24308300395256918,0.7569169960474308,0.0,7.378472222220593e-05
8883,82.339996,32.16158,28.08828,42.33492,44.49315,0.14576271186440679,0.8542372881355932,0.24189723320158105,0.758102766798419,0.0,0.0011857805555554
8884,81.93,32.14649,28.03415,42.31547,44.584,0.1316949152542373,0.8683050847457626,0.24308300395256918,0.7569169960474308,0.0,1.588541666665962e-05
8885,84.029999,39.05176,28.33637,47.97748,44.05816,0.1606779661016949,0.8393220338983051,0.2150197628458498,0.7849802371541502,0.0,0.0114025715277771
8886,97.25,32.22546,22.1497,44.94385,41.83096,0.18305084745762712,0.8169491525423729,0.2691699604743083,0.7308300395256917,0.0,0.0
8887,103.949997,32.52739,20.69981,44.93683,41.68933,0.21627118644067794,0.783728813559322,0.30948616600790513,0.6905138339920949,6.615347222220939e-05,0.0
8888,108.510002,19.88123,22.6884,51.13044,41.20722,0.22779661016949154,0.7722033898305085,0.30948616600790513,0.6905138339920949,2.2513888888879348e-05,0.0
8889,109.919998,19.24672,22.43926,52.28825,41.25182,0.2106779661016949,0.789322033898305,0.308300395256917,0.691699604743083,0.0002207138888888,0.0
8890,110.139999,19.36615,22.47137,51.2594,41.20568,0.23338983050847456,0.7666101694915255,0.30671936758893276,0.6932806324110672,0.0,0.0
8891,110.650002,22.09793,23.87216,49.09562,41.41034,0.2369491525423729,0.7630508474576271,0.34782608695652173,0.6521739130434783,0.0,0.0
8892,109.910004,32.97578,23.85244,52.15699,41.68355,0.1635593220338983,0.8364406779661017,0.30988142292490123,0.6901185770750988,4.4979861111101984e-05,0.0
8893,101.089996,35.15755,24.02561,51.56123,41.63343,0.15694915254237288,0.843050847457627,0.22134387351778656,0.7786561264822134,0.0,0.0
8894,113.059998,31.5757,23.79206,52.45417,42.65518,0.16610169491525423,0.8338983050847457,0.33083003952569173,0.6691699604743083,0.0,0.0
8895,122.809998,12.69788,21.74854,56.63263,42.95765,0.1769491525423729,0.8230508474576271,0.1033402922755741,0.8966597077244258,1.4263888888884758e-05,0.0
8896,135.619995,12.30252,20.36611,55.46458,43.05139,0.17983050847457627,0.8201694915254237,0.10520833333333333,0.8947916666666668,0.0,0.0
8897,150.720001,8.3814,20.88968,48.73016,42.9584,0.17627118644067796,0.823728813559322,0.09122287968441814,0.9087771203155819,0.0,0.0
8898,142.110001,52.6567,23.15975,44.5964,43.01895,0.1942372881355932,0.8057627118644067,0.15070643642072212,0.8492935635792779,0.0,1.69444444442964e-07
8899,119.919998,48.88805,23.63911,44.98842,43.03136,0.1959322033898305,0.8040677966101695,0.16016640665626625,0.8398335933437338,0.0,0.0
8900,107.220001,41.6694,20.22775,41.34239,42.90072,0.17457627118644067,0.8254237288135593,0.35454545454545455,0.6454545454545455,0.0,4.526388888883323e-06
8901,101.019997,31.42972,20.76626,41.28109,42.97288,0.1528813559322034,0.8471186440677966,0.3126482213438735,0.6873517786561265,0.0,0.0
8902,74.25,20.4187,21.74982,40.48174,42.86511,0.16915254237288135,0.8308474576271186,0.23122529644268774,0.7687747035573123,1.9749305555544832e-05,0.0
8903,94.800003,23.07175,20.72392,40.37623,42.88144,0.13983050847457626,0.8601694915254238,0.31106719367588936,0.6889328063241107,0.0,0.0
8904,71.669998,50.92368,28.81705,32.04237,43.98855,0.23779661016949155,0.7622033898305085,0.2525691699604743,0.7474308300395257,2.486111111100876e-07,0.0
8905,69.93,66.69272,28.84195,29.68155,43.85108,0.2384419983065199,0.7615580016934801,0.25138339920948616,0.7486166007905138,0.0,0.0
8906,96.050003,71.80652,30.02877,28.59352,43.8372,0.19745762711864406,0.8025423728813559,0.24308300395256918,0.7569169960474308,4.4854166666624056e-06,0.0
8907,87.970001,74.58464,32.70861,29.9283,43.87234,0.20457627118644067,0.7954237288135594,0.21739130434782608,0.782608695652174,0.0,0.0002867909722221
8908,82.989998,67.83361,32.03226,30.43542,43.86466,0.2040677966101695,0.7959322033898305,0.24545454545454545,0.7545454545454545,0.0,0.0054777840277771
8909,83.589996,71.71945,30.09403,28.4059,43.7726,0.20474174428450467,0.7952582557154954,0.2426877470355731,0.7573122529644268,0.0,0.0002428902777777
8910,90.760002,37.85061,24.00471,30.58343,42.08188,0.281864406779661,0.7181355932203389,0.2992094861660079,0.7007905138339922,0.0,0.0
8911,103.209999,36.35382,21.83332,31.62482,41.8666,0.3250847457627119,0.6749152542372882,0.30869565217391304,0.691304347826087,0.0001382493055555,0.0
8912,111.860001,36.41172,21.5276,30.80299,42.06536,0.3054237288135593,0.6945762711864407,0.33043478260869563,0.6695652173913044,0.0,0.0
8913,112.0,33.94188,21.14987,29.83969,42.35072,0.26627118644067793,0.733728813559322,0.3055335968379447,0.6944664031620553,0.0,0.0
8914,100.0,34.10627,21.14969,30.58744,42.19826,0.2828813559322034,0.7171186440677967,0.3055335968379447,0.6944664031620553,0.0,0.0
8915,88.32,20.9535,23.9078,30.40027,42.23952,0.28203389830508474,0.7179661016949153,0.2699604743083004,0.7300395256916996,0.0,0.0
8916,87.900002,20.54412,23.29627,45.04764,42.82724,0.27220338983050846,0.7277966101694915,0.3146245059288537,0.6853754940711463,0.0,0.0
8917,91.790001,20.07398,21.89288,43.60285,42.96706,0.22101694915254239,0.7789830508474577,0.31699604743083004,0.68300395256917,0.0,0.0
8918,80.510002,19.66441,21.908,41.37344,43.00234,0.19796610169491524,0.8020338983050848,0.31541501976284586,0.6845849802371541,0.0,0.0
8919,78.940002,14.01678,19.47211,41.59454,43.25512,0.18610169491525425,0.8138983050847457,0.18958333333333333,0.8104166666666667,0.0,0.0
8920,79.93,11.75726,19.39047,41.69708,43.29665,0.2033898305084746,0.7966101694915254,0.1629908552985476,0.8370091447014524,0.0,0.0
8921,78.68,13.22467,20.15342,41.68525,43.26259,0.22521008403361345,0.7747899159663866,0.21071612570839773,0.7892838742916022,0.0,0.0
8922,78.379997,52.98986,23.39161,40.67078,43.39651,0.15152542372881356,0.8484745762711865,0.22741273100616013,0.7725872689938398,0.0,0.0
8923,74.389999,47.72047,20.73672,41.22439,43.3715,0.16475287069395908,0.835247129306041,0.4051383399209486,0.5948616600790514,3.994513888887595e-05,0.0010669652777776
8924,66.980003,105.30637,21.19062,41.66203,43.28918,0.16137699412258605,0.8386230058774139,0.35968379446640314,0.6403162055335968,0.0,6.444236111108312e-05
8925,59.990002,444.8811,25.80208,43.49883,43.33521,0.18694915254237288,0.8130508474576271,0.30730769230769234,0.6926923076923077,0.0025627340277774,0.0
8926,48.799999,453.75008,25.91345,48.87714,43.36154,0.1835593220338983,0.8164406779661016,0.28498023715415016,0.7150197628458498,0.0,0.0004728847222221
8927,35.900002,456.79207,25.72614,49.3302,43.09305,0.22016949152542373,0.7798305084745764,0.28498023715415016,0.7150197628458498,0.0,0.0012848525077845
8928,24.440001,164.89396,100.66891,39.93046,44.34484,0.09254237288135593,0.9074576271186441,0.17928471899674875,0.8207152810032513,0.0002780118055555,0.0
8929,9.3,178.76539,102.27628,52.52644,43.80559,0.1722689075630252,0.8277310924369747,0.17928471899674875,0.8207152810032513,0.0060110638888886,0.0001019736111111
8930,9.1,220.03322,132.53708,54.63862,43.7269,0.16883116883116883,0.8311688311688312,0.1271114864864865,0.8728885135135135,0.0,0.000711292361111
8931,4.16,215.71428,132.54593,55.44829,43.75876,0.14756302521008402,0.852436974789916,0.1271114864864865,0.8728885135135135,0.0,4.180138888887155e-05
8932,5.58,215.71428,105.78862,55.22282,43.67806,0.1640677966101695,0.8359322033898305,0.14555125725338494,0.8544487427466151,0.0,1.43159722222139e-05
8933,9.92,215.71428,106.08494,54.73882,43.6234,0.15694915254237288,0.843050847457627,0.14555125725338494,0.8544487427466151,5.64583333333108e-05,0.0
8934,9.02,221.33333,97.68425,67.56066,42.76771,0.17101694915254237,0.8289830508474577,0.1451378809869376,0.8548621190130624,1.7743055555532707e-06,0.0
8935,16.469999,221.33333,97.79441,67.57503,42.70351,0.18627118644067797,0.813728813559322,0.1454192922927775,0.8545807077072225,0.0,0.0003255131944444
8936,27.08,199.95294,68.28559,65.74316,42.67945,0.18966101694915255,0.8103389830508475,0.35225859925404057,0.6477414007459594,0.0,0.0026175506944442
8937,29.08,183.64235,68.28482,63.56676,42.7884,0.18491525423728813,0.8150847457627118,0.35225859925404057,0.6477414007459594,0.0,0.0
8938,35.220001,162.74353,68.26413,64.34643,42.78241,0.1535593220338983,0.8464406779661017,0.35225859925404057,0.6477414007459594,8.063888888882629e-06,0.0
8939,70.190002,84.40706,27.70209,66.00537,43.0233,0.19084745762711863,0.8091525423728814,0.26205533596837943,0.7379446640316205,8.819444444431291e-07,0.0
8940,49.080002,83.41798,26.93788,57.84586,43.07557,0.18135593220338983,0.8186440677966101,0.26205533596837943,0.7379446640316205,0.0,0.0
8941,65.129997,82.97128,26.83547,58.06251,43.0396,0.1730508474576271,0.8269491525423729,0.26205533596837943,0.7379446640316205,0.0,0.0
8942,62.189999,71.1236,26.83159,50.13523,42.90311,0.1059322033898305,0.8940677966101694,0.2600790513833992,0.7399209486166007,0.0,0.0
8943,63.490002,23.59096,20.86134,41.69272,43.16472,0.10728813559322034,0.8927118644067797,0.2599805258033106,0.7400194741966893,0.0,0.0
8944,86.290001,20.42516,20.84592,39.90446,43.28722,0.10067796610169491,0.8993220338983051,0.23809523809523808,0.7619047619047619,0.0,0.0
8945,118.040001,19.9882,20.85614,40.04875,43.18123,0.11491525423728813,0.8850847457627119,0.23282828282828283,0.7671717171717172,1.475347222221362e-05,0.0
8946,122.610001,12.12142,23.07253,41.55818,42.55789,0.12372881355932204,0.8762711864406779,0.06404437720625315,0.9359556227937469,0.0,0.0
8947,65.620003,13.18106,23.0545,39.68614,42.60284,0.10677966101694915,0.8932203389830509,0.06208985360928823,0.9379101463907117,0.0,0.0
8948,60.98,207.36224,24.45558,42.55586,42.60631,0.11661016949152542,0.8833898305084746,0.07855297157622738,0.9214470284237727,2.183749999999238e-05,0.0
8949,60.310001,117.53621,28.08919,44.34636,43.06272,0.12984822934232715,0.8701517706576728,0.22695328648201735,0.7730467135179826,0.0001227694444444,0.0
8950,69.400002,109.80189,29.8616,47.14387,43.0246,0.13966101694915256,0.8603389830508475,0.19654154365246732,0.8034584563475327,0.0017281749999998,0.0
8951,48.889999,110.30903,32.40504,48.20311,42.65574,0.18352941176470589,0.8164705882352942,0.1883711668657905,0.8116288331342094,3.939726865629104e-05,0.0006679699885961
8952,75.129997,113.39453,32.14622,40.22312,42.95157,0.25830508474576275,0.7416949152542374,0.2391304347826087,0.7608695652173914,0.0,0.0016661263888887
8953,64.379997,111.39492,39.43873,40.20266,42.7475,0.26983050847457624,0.7301694915254238,0.23043478260869565,0.7695652173913043,0.0,0.0025933902777775
8954,60.279999,121.79207,43.34388,39.28342,42.81743,0.26084745762711864,0.7391525423728814,0.20079051383399207,0.7992094861660078,0.0,0.0016538277777775
8955,39.41,117.40738,43.28045,39.34605,42.68298,0.2766101694915254,0.7233898305084746,0.20079051383399207,0.7992094861660078,0.0,0.0002279451388888
8956,47.34,122.43141,42.60963,37.3527,42.75449,0.2688135593220339,0.731186440677966,0.1909090909090909,0.8090909090909091,4.409166666665292e-05,0.0
8957,68.989998,91.85538,30.13512,36.41472,42.63754,0.26322033898305086,0.7367796610169491,0.2343873517786561,0.7656126482213438,1.803472222219327e-06,0.0010111388888887
8958,107.129997,43.58403,25.82925,35.95341,41.05683,0.2642372881355932,0.7357627118644068,0.26956521739130435,0.7304347826086957,2.819652777777046e-05,0.001857942361111
8959,160.0,33.95513,24.13442,31.83745,41.18064,0.24033898305084747,0.7596610169491526,0.21739130434782608,0.782608695652174,0.000324798611111,0.0024906465277776
8960,180.0,21.14771,23.8295,33.19524,41.13892,0.23983050847457626,0.7601694915254237,0.24387351778656127,0.7561264822134388,0.0011378743055554,0.000857611111111
8961,177.139999,26.32125,22.77803,34.56617,41.22875,0.2342372881355932,0.7657627118644068,0.28063241106719367,0.7193675889328063,0.0,0.0005820951388888
8962,159.070007,26.47044,22.73691,34.4928,41.18321,0.23576271186440678,0.7642372881355932,0.2802371541501977,0.7197628458498023,1.9012499999991267e-05,0.002780083333333
8963,160.570007,35.02183,22.49283,34.29472,41.23301,0.2328813559322034,0.7671186440677966,0.27786561264822135,0.7221343873517786,0.0,0.0
8964,140.559998,23.46342,21.98883,33.10316,43.74852,0.2188135593220339,0.781186440677966,0.27154150197628457,0.7284584980237154,8.73743055555244e-05,0.0
8965,137.669998,22.0232,21.95647,46.69605,43.71591,0.14966101694915254,0.8503389830508474,0.2691699604743083,0.7308300395256917,0.0,3.627847222221191e-05
8966,143.570007,21.75772,21.99702,60.42099,43.66127,0.1369491525423729,0.8630508474576271,0.2936758893280632,0.7063241106719367,6.103472222214437e-06,0.0
8967,151.020004,20.51316,21.26306,60.58609,43.89824,0.13779661016949152,0.8622033898305085,0.14094955489614244,0.8590504451038575,0.0001517395833333,0.0
8968,161.960007,19.51245,21.18986,77.10942,43.92286,0.16338983050847458,0.8366101694915254,0.12531454453950677,0.8746854554604931,0.0,0.0
8969,174.339996,16.58831,21.21033,75.9614,43.80128,0.17542372881355933,0.8245762711864407,0.11467889908256881,0.8853211009174312,4.545277777776382e-05,3.902777777773123e-07
8970,182.179993,24.68488,21.9005,74.93155,43.76379,0.18271186440677967,0.8172881355932203,0.12798374809547994,0.8720162519045201,0.0,0.0
8971,157.699997,26.04967,22.02642,60.12898,43.75843,0.18220338983050846,0.8177966101694916,0.09648662821185106,0.903513371788149,0.0,0.0
8972,145.070007,24.03243,22.4321,51.26534,43.71801,0.1835593220338983,0.8164406779661016,0.26363636363636367,0.7363636363636364,0.0,0.0
8973,134.619995,21.07948,23.00002,50.15964,44.00987,0.17915254237288136,0.8208474576271186,0.24308300395256918,0.7569169960474308,0.0,0.0
8974,83.839996,24.34993,22.85829,48.01371,43.95498,0.18372881355932205,0.816271186440678,0.22450592885375492,0.775494071146245,0.0,0.0
8975,80.589996,26.34254,24.45065,46.61563,44.0014,0.15932203389830507,0.8406779661016949,0.21976284584980238,0.7802371541501977,0.0,0.0
8976,106.019997,22.55233,33.16213,38.06668,43.59514,0.15966101694915255,0.8403389830508475,0.08300395256916997,0.9169960474308301,6.576388888874303e-07,0.0
8977,96.709999,26.48544,38.76778,39.07553,43.48833,0.1705084745762712,0.8294915254237287,0.13162055335968378,0.8683794466403162,0.0,0.0
8978,95.139999,26.6364,38.88372,39.68077,43.53916,0.15796610169491526,0.8420338983050848,0.13715415019762847,0.8628458498023716,0.0,8.680555555498319e-08
8979,90.360001,24.3534,37.97133,39.85788,43.26745,0.1683050847457627,0.8316949152542372,0.1383399209486166,0.8616600790513834,1.3754166666660617e-05,0.0
8980,95.610001,22.77219,34.08319,39.15529,43.34671,0.15559322033898304,0.844406779661017,0.08853754940711461,0.9114624505928853,0.0,2.3005555555549604e-05
8981,91.019997,19.72917,31.6828,36.5858,43.07631,0.10508538187277164,0.8949146181272284,0.11383399209486167,0.8861660079051383,0.0,4.013888888884962e-07
8982,134.809998,19.19879,23.0298,0.0,43.00011,0.0,1.0,0.19209486166007905,0.807905138339921,1.805555555551348e-06,0.0
8983,154.729996,17.90389,21.49602,0.0,43.04649,0.0,1.0,0.18498023715415018,0.8150197628458498,0.0009737097222221,0.0
8984,165.330002,18.78566,22.15384,34.47516,43.02307,0.04420921544209216,0.9557907845579078,0.1893280632411067,0.8106719367588933,0.0,0.0
8985,156.570007,18.6585,22.09594,0.0,43.15063,0.0,1.0,0.18972332015810275,0.8102766798418972,0.0,0.0
8986,151.020004,18.8388,22.11963,33.36274,43.07149,0.04044344077191542,0.9595565592280846,0.18735177865612648,0.8126482213438735,0.0,0.0
8987,142.940002,20.52465,22.39382,52.5,43.0631,0.0383362085489745,0.9616637914510254,0.22332015810276679,0.7766798418972332,0.0,0.0
8988,140.070007,19.77571,21.26159,52.5,42.90563,0.03864734299516908,0.961352657004831,0.2818181818181818,0.7181818181818181,0.0,9.113263888886596e-05
8989,139.970001,19.45858,21.17056,50.12358,43.203,0.14966101694915254,0.8503389830508474,0.2818181818181818,0.7181818181818181,0.0,0.0109760673611103
8990,141.919998,19.33265,21.18271,44.7313,43.63981,0.09152542372881356,0.9084745762711864,0.28142292490118576,0.7185770750988143,0.0,0.0049866409722217
8991,142.419998,13.80345,20.46581,44.80012,43.53241,0.14203389830508475,0.8579661016949153,0.043750000000000004,0.9562499999999999,0.0002485229166666,0.0
8992,139.309998,13.45,20.41932,45.87862,43.60541,0.14288135593220339,0.8571186440677966,0.026455026455026454,0.9735449735449735,0.0003944979166666,0.0
8993,146.339996,15.0,20.47763,46.71404,43.51869,0.14271186440677966,0.8572881355932204,0.012358946802794195,0.9876410531972057,0.0001901222222221,0.0
8994,137.080002,0.0,21.64731,45.86505,43.68856,0.15101694915254235,0.8489830508474576,0.0,1.0,0.0,0.0014088083333332
8995,121.459999,9.33,21.2508,46.21802,43.68722,0.14677966101694914,0.8532203389830508,0.0005037783375314861,0.9994962216624685,0.0,3.444930555554097e-05
8996,105.639999,8.89,21.73801,44.59352,43.66114,0.14559322033898306,0.854406779661017,0.0018467220683287167,0.9981532779316713,0.0,3.981249999996569e-06
8997,86.529999,17.19483,22.26307,43.85756,43.70418,0.1805084745762712,0.8194915254237288,0.07114624505928854,0.9288537549407114,2.674097222221228e-05,0.0005146347222221
8998,79.349998,20.02481,23.56282,44.72199,43.70249,0.17254237288135593,0.827457627118644,0.19881422924901185,0.8011857707509881,5.209861111110215e-05,0.0
8999,44.91,20.08143,24.05615,42.24178,43.80939,0.15677966101694915,0.8432203389830508,0.1992094861660079,0.800790513833992,0.0015050126921252,0.0
9000,42.029999,256.23913,34.38875,43.65503,43.06207,0.16015907447577726,0.8398409255242226,0.30098146128680486,0.6990185387131952,0.0003609430555555,4.479305555553845e-05
9001,27.73,266.37615,36.01511,98.31238,42.9167,0.17712964609638984,0.8228703539036102,0.22947368421052633,0.7705263157894737,0.0040205263888887,0.000868829861111
9002,25.17,242.71915,31.89703,120.77858,42.98212,0.17203389830508475,0.8279661016949152,0.19051383399209487,0.8094861660079051,1.875000000003032e-08,0.0058709673611107
9003,22.57,183.61023,36.11934,113.31348,42.18907,0.24864406779661016,0.7513559322033898,0.17193675889328064,0.8280632411067194,0.0,0.0039537326388885
9004,25.49,182.76596,35.64228,81.6206,42.31758,0.2252542372881356,0.7747457627118645,0.1828793774319066,0.8171206225680934,0.0,0.0097623027777773
9005,26.6,144.15789,33.0097,42.89,42.20994,0.1315536777415018,0.868446322258498,0.17035573122529646,0.8296442687747035,0.0,9.329513888886846e-05
9006,48.540001,105.71647,22.28605,0.0,41.52309,0.0,1.0,0.2015810276679842,0.7984189723320159,6.287291666665072e-05,0.002348942361111
9007,71.489998,97.32738,21.28363,17.85736,41.06586,0.011157894736842104,0.9888421052631579,0.22134387351778656,0.7786561264822134,0.0020092479166664,1.5115972222217168e-05
9008,72.709999,70.61142,20.84458,0.0,41.47685,0.0,1.0,0.19723320158102767,0.8027667984189724,2.2954166666651316e-05,0.0004547291666666
9009,69.959999,70.36552,20.74044,0.0,41.53025,0.0,1.0,0.1976284584980237,0.8023715415019763,0.000808279861111,0.0002030791666666
9010,68.889999,70.26366,20.75023,0.0,41.65128,0.0,1.0,0.19841897233201583,0.8015810276679842,3.579374999998485e-05,0.0
9011,69.290001,55.51212,20.82444,0.0,41.7256,0.0,1.0,0.19802371541501976,0.8019762845849803,0.0,1.2686805555549204e-05
9012,68.860001,135.72833,20.3966,0.0,45.08857,0.0,1.0,0.20592885375494072,0.7940711462450593,0.0,6.971805555552596e-05
9013,66.800003,135.55625,20.32884,0.0,45.16218,0.0,1.0,0.20553359683794467,0.7944664031620553,0.0,0.0005411055555554
9014,69.519997,135.71302,20.34266,49.38743,45.26147,0.16271186440677965,0.8372881355932204,0.2051383399209486,0.7948616600790513,0.0,2.4236111111057095e-07
9015,75.910004,66.55127,19.96493,49.5752,45.52218,0.14305084745762714,0.8569491525423729,0.07925290257445734,0.9207470974255427,4.746180555554671e-05,0.0
9016,119.199997,42.91496,19.79452,52.47226,45.65556,0.1469491525423729,0.8530508474576272,0.14518674381904262,0.8548132561809574,0.0,9.544444444438386e-06
9017,128.279999,13.78033,19.77958,53.35176,45.6127,0.14677966101694914,0.8532203389830508,0.18108651911468812,0.8189134808853119,2.8709027777765367e-05,0.0
9018,106.480003,17.30899,20.60891,51.98077,45.67062,0.1340677966101695,0.8659322033898305,0.18810916179337234,0.8118908382066277,0.0,0.0179655312499987
9019,67.989998,9.43529,20.63886,51.78275,45.59457,0.13118644067796612,0.868813559322034,0.21431849472234973,0.7856815052776503,0.0,0.0082039201388883
9020,65.160004,11.66307,20.91925,42.58175,45.51342,0.1135593220338983,0.8864406779661017,0.06216348507097406,0.937836514929026,2.448819444443393e-05,6.249999999516673e-09
9021,60.009998,166.64058,21.96941,42.07344,45.73062,0.11661016949152542,0.8833898305084746,0.267193675889328,0.7328063241106719,7.392638888887662e-05,0.008598668055555
9022,49.91,249.41518,22.89033,45.8663,45.5975,0.10457627118644068,0.8954237288135592,0.20316205533596837,0.7968379446640316,0.0001679034722221,3.7138888888864505e-06
9023,43.32,222.62434,25.15874,47.09325,45.12522,0.16864406779661018,0.8313559322033899,0.22964426877470356,0.7703557312252964,0.0001081244067228,0.0
9024,19.879999,258.25397,33.8099,59.90791,42.97122,0.2215224041749145,0.7784775958250855,0.3349282296650718,0.6650717703349283,0.0005457791666666,0.0
9025,5.55,279.58665,33.80735,72.17589,42.91595,0.20254237288135593,0.7974576271186441,0.1782608695652174,0.8217391304347826,0.0005823527777777,0.0
9026,4.69,283.41468,32.63341,71.76586,42.91866,0.20661016949152544,0.7933898305084747,0.17549407114624505,0.824505928853755,0.0234345319444439,0.0057898111111107
9027,0.1,284.47964,32.41335,75.90318,42.64107,0.20966101694915254,0.7903389830508475,0.17470355731225298,0.825296442687747,0.0007700972222221,0.0
9028,2.73,282.74658,32.77058,75.04647,42.84418,0.20779661016949152,0.7922033898305084,0.17588932806324112,0.8241106719367589,0.0,0.0004259951388888
9029,24.940001,288.22991,32.77197,68.34778,42.39614,0.23491525423728812,0.7650847457627118,0.17865612648221346,0.8213438735177866,0.0005813868055554,5.552013888888041e-05
9030,36.009998,295.72686,23.09642,65.87468,42.03729,0.16915254237288135,0.8308474576271186,0.16996047430830039,0.8300395256916996,0.0001685416666666,0.0
9031,59.98,290.9872,21.54041,76.15385,42.02848,0.11667564171602943,0.8833243582839706,0.17193675889328064,0.8280632411067194,0.0150822180555547,0.0018956645833332
